Rxn	Genes
R03417_4	[['YMR006C'], ['YMR008C'], ['YOL011W']]
R03417_5	[['YMR006C'], ['YMR008C']]
R03417_6	[['YML059C'], ['YML059C'], ['YMR008C']]
R02094_1	[['YJR057W'], ['YJR057W']]
R02094_2	[['YJR057W'], ['YJR057W']]
R04173_1	[['YOR184W'], ['YOR184W']]
R03115_1	[['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W'], ['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W']]
R03115_2	[['YDR261C'], ['YDR261C']]
R03115_3	[['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W'], ['YDR261C'], ['YGR282C'], ['YLR300W'], ['YOR190W']]
R05046_1	[['YGR267C'], ['YGR267C']]
R05046_2	[['YGR267C'], ['YGR267C']]
R00235_1	[['YAL054C'], ['YLR153C'], ['YLR153C'], ['YAL054C']]
R00235_2	[['YAL054C'], ['YAL054C']]
R00235_3	[['YAL054C'], ['YLR153C'], ['YLR153C'], ['YAL054C']]
R00235_4	[['YAL054C'], ['YAL054C']]
R01880_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R01880_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00529_1	[['YJR010W'], ['YJR010W']]
R00529_2	[['YJR010W'], ['YJR010W']]
R04536_1	[['YKL182W'], ['YKL182W']]
R04536_2	[['YPL231W'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04536_3	[['YKL055C'], ['YPL231W'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R01827_1	[['YGR043C'], ['YLR354C'], ['YGR043C'], ['YLR354C']]
R01827_2	[['YGR043C'], ['YLR354C'], ['YGR043C'], ['YLR354C']]
R08368_1	[['YLR209C'], ['YLR209C']]
R03332_1	[['YPL268W'], ['YPL268W']]
R11893_1	[['YER070W'], ['YGR180C'], ['YJL026W'], ['YER070W'], ['YGR180C'], ['YJL026W']]
R11893_2	[['YER070W'], ['YGR180C'], ['YIL066C'], ['YJL026W'], ['YER070W'], ['YIL066C'], ['YGR180C'], ['YJL026W']]
R11893_3	[['YIL066C'], ['YIL066C']]
R02412_1	[['YDR127W'], ['YDR127W']]
R07387_1	[['YKR089C'], ['YOR081C'], ['YKR089C'], ['YOR081C']]
R07761_1	[['YDL015C'], ['YDL015C'], ['YDL015C']]
R07761_2	[['YDL015C'], ['YDL015C'], ['YDL015C']]
R07761_3	[['YDL015C'], ['YDL015C'], ['YDL015C']]
R07761_4	[['YDL015C'], ['YDL015C'], ['YDL015C']]
R08177_1	[['YJR019C'], ['YJR019C']]
R08177_2	[['YOR377W']]
R08177_3	[['YOR377W']]
R08177_4	[['YJR019C'], ['YJR019C']]
R08177_5	[['YOR377W']]
R08177_6	[['YJR019C'], ['YJR019C']]
R02665_1	[['YJR025C'], ['YJR025C']]
R02665_2	[['YJR025C'], ['YJR025C']]
R00570_1	[['YKL067W'], ['YKL067W']]
R00570_2	[['YKL067W'], ['YKL067W']]
R00570_3	[['YKL067W'], ['YKL067W']]
R03182_1	[['YNR057C'], ['YNR057C']]
R02940_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R02940_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R02940_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R02940_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R02940_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R00156_1	[['YKL067W'], ['YKL067W']]
R00156_2	[['YKL067W'], ['YKL067W']]
R00156_3	[['YKL067W'], ['YKL067W']]
R08179_1	[['YJR019C'], ['YJR019C']]
R08179_2	[['YJR019C'], ['YJR019C']]
R08179_3	[['YJR019C'], ['YJR019C']]
R02978_1	[['YBR265W'], ['YBR265W'], ['YBR265W']]
R02978_2	[['YBR265W'], ['YBR265W'], ['YBR265W']]
R02978_3	[['YBR265W'], ['YBR265W'], ['YBR265W']]
R02978_4	[['YBR265W'], ['YBR265W'], ['YBR265W']]
R02978_5	[['YBR265W'], ['YBR265W'], ['YBR265W']]
R02978_6	[['YBR265W'], ['YBR265W'], ['YBR265W']]
R04188_1	[['YGR019W'], ['YGR019W']]
R04188_2	[['YGR019W'], ['YGR019W']]
R00480_1	[['YER052C'], ['YER052C']]
R00774_1	[['YBR208C'], ['YBR208C']]
R00774_2	[['YBR208C'], ['YBR208C']]
R00220_1	[['YCL064C'], ['YCL064C']]
R00220_2	[['YCL064C'], ['YER086W'], ['YER086W'], ['YCL064C']]
R04065_1	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04065_2	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04065_3	[['YMR110C'], ['YMR169C'], ['YMR170C'], ['YOR374W'], ['YPL061W'], ['YMR110C'], ['YMR110C'], ['YMR169C'], ['YMR169C'], ['YMR170C'], ['YMR170C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R04065_4	[['YMR110C'], ['YMR110C'], ['YMR110C']]
R04065_5	[['YER073W'], ['YMR110C'], ['YOR374W'], ['YPL061W'], ['YER073W'], ['YER073W'], ['YMR110C'], ['YMR110C'], ['YOR374W'], ['YOR374W'], ['YPL061W'], ['YPL061W']]
R01993_1	[['YLR420W'], ['YLR420W']]
R01993_2	[['YLR420W'], ['YLR420W']]
R03643_1	[['YCR004C'], ['YCR004C'], ['YCR004C']]
R03643_2	[['YCR004C'], ['YDR032C'], ['YCR004C'], ['YCR004C'], ['YDR032C'], ['YDR032C']]
R03643_3	[['YBR052C'], ['YCR004C'], ['YDR032C'], ['YBR052C'], ['YBR052C'], ['YCR004C'], ['YCR004C'], ['YDR032C'], ['YDR032C']]
R03643_4	[['YCR004C'], ['YDR032C'], ['YCR004C'], ['YCR004C'], ['YDR032C'], ['YDR032C']]
R01857_1	[['YKL067W'], ['YKL067W']]
R01857_2	[['YKL067W'], ['YKL067W']]
R01857_3	[['YKL067W'], ['YKL067W']]
R00425_1	[['YBL033C'], ['YBL033C']]
R00425_2	[['YBL033C'], ['YBL033C']]
R00425_3	[['YBL033C'], ['YBL033C']]
R12428_1	[['YLR239C'], ['YLR239C']]
R03409_1	[['YHR201C'], ['YHR201C']]
R07505_1	[['YLR056W'], ['YLR056W']]
R07505_2	[['YLR056W'], ['YLR056W']]
R07505_3	[['YLR056W'], ['YLR056W']]
R07505_4	[['YLR056W'], ['YLR056W']]
R01800_1	[['YER026C'], ['YER026C']]
R01800_2	[['YER026C'], ['YER026C']]
R01800_3	[['YER026C'], ['YER026C']]
R10928_1	[['YJR110W'], ['YJR110W']]
R03197_1	[['YDR047W'], ['YDR047W']]
R03197_2	[['YDR047W'], ['YDR047W']]
R04390_1	[['YBR115C'], ['YBR115C'], ['YBR115C']]
R01900_1	[['YLR304C'], ['YLR304C']]
R01900_2	[['YLR304C'], ['YLR304C']]
R01900_3	[['YLR304C'], ['YLR304C']]
R01092_1	[['YDR009W'], ['YDR009W']]
R01092_2	[['YBR020W'], ['YDR009W'], ['YBR020W'], ['YDR009W']]
R01830_1	[['YBR117C'], ['YPR074C'], ['YBR117C'], ['YPR074C']]
R01830_2	[['YBR117C'], ['YPR074C'], ['YBR117C'], ['YPR074C']]
R04985_1	[['YDR538W'], ['YDR538W']]
R03367_1	[['YDR539W']]
R03367_2	[['YDR538W'], ['YDR538W']]
R02739_1	[['YMR099C'], ['YMR099C']]
R02739_2	[['YBR196C'], ['YBR196C']]
R02739_3	[['YBR196C'], ['YMR099C'], ['YMR099C'], ['YBR196C']]
R02739_4	[['YBR196C'], ['YBR196C']]
R02590_1	[['YGR202C'], ['YGR202C']]
R02590_2	[['YGR202C'], ['YGR202C']]
R02590_3	[['YGR202C'], ['YGR202C']]
R02239_1	[['YMR165C'], ['YMR165C']]
R02239_2	[['YDR284C'], ['YDR503C'], ['YDR503C'], ['YDR284C']]
R02239_3	[['YMR165C'], ['YMR165C']]
R02239_4	[['YMR165C'], ['YMR165C']]
R02239_5	[['YMR165C'], ['YMR165C']]
R02239_6	[['YDR503C'], ['YDR503C']]
R02239_7	[['YMR165C'], ['YMR165C'], ['YNL094W']]
R02239_8	[['YDR284C'], ['YDR284C']]
R01280_1	[['YOR317W'], ['YOR317W']]
R01280_2	[['YER015W'], ['YIL009W'], ['YMR246W'], ['YOR317W'], ['YER015W'], ['YIL009W'], ['YMR246W'], ['YOR317W']]
R01280_3	[['YER015W'], ['YER015W']]
R01280_4	[['YIL009W'], ['YMR246W'], ['YOR317W'], ['YIL009W'], ['YMR246W'], ['YOR317W']]
R01280_5	[['YER015W'], ['YMR246W'], ['YER015W'], ['YMR246W']]
R01280_6	[['YER015W'], ['YIL009W'], ['YMR246W'], ['YOR317W'], ['YER015W'], ['YIL009W'], ['YMR246W'], ['YOR317W']]
R01280_7	[['YER015W'], ['YOR317W'], ['YER015W'], ['YOR317W']]
R00985_1	[['YER090W'], ['YKL211C'], ['YKL211C'], ['YER090W']]
R04544_1	[['YKL182W'], ['YKL182W']]
R04544_2	[['YKL182W'], ['YKL182W'], ['YPL231W']]
R04544_3	[['YKL182W'], ['YKL182W'], ['YHR067W'], ['YPL231W']]
R01321_1	[['YNL130C'], ['YNL130C']]
R01321_2	[['YNL130C'], ['YNL130C'], ['YHR123W']]
R01321_3	[['YNL130C'], ['YNL130C']]
R01321_4	[['YHR123W']]
R01321_5	[['YNL130C'], ['YNL130C'], ['YHR123W']]
R01321_6	[['YNL130C'], ['YNL130C'], ['YHR123W']]
R03815_1	[['YFL018C'], ['YFL018C'], ['YFL018C']]
R03815_2	[['YFL018C'], ['YFL018C'], ['YFL018C']]
R03921_1	[['YIL162W'], ['YIL162W']]
R03921_2	[['YIL162W'], ['YIL162W']]
R03921_3	[['YIL162W'], ['YIL162W']]
R02092_1	[['YER005W'], ['YER005W']]
R02092_2	[['YER005W'], ['YER005W']]
R02092_3	[['YER005W'], ['YER005W']]
R00299_1	[['YGL253W'], ['YGL253W']]
R00299_2	[['YCL040W'], ['YCL040W']]
R00299_3	[['YGL253W'], ['YGL253W']]
R00299_4	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R00299_5	[['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W'], ['YCL040W'], ['YDR516C'], ['YFR053C'], ['YGL253W'], ['YLR446W']]
R12299_1	[['YIL049W'], ['YIL049W'], ['YIL049W']]
R12299_2	[['YIL049W'], ['YIL049W'], ['YIL049W']]
R12299_3	[['YIL049W'], ['YIL049W'], ['YIL049W']]
R10851_1	[['YMR226C'], ['YMR226C'], ['YMR226C']]
R10851_2	[['YMR226C'], ['YMR226C'], ['YMR226C']]
R00434_1	[['YJL005W'], ['YJL005W']]
R00434_2	[['YJL005W'], ['YJL005W']]
R00434_3	[['YJL005W'], ['YJL005W']]
R00434_4	[['YJL005W'], ['YJL005W']]
R12323_1	[['YHR007C'], ['YHR007C']]
R12323_2	[['YHR007C'], ['YHR007C']]
R06260_1	[['YNR030W'], ['YNR030W']]
R06260_2	[['YNR030W'], ['YNR030W']]
R06260_3	[['YNR030W'], ['YNR030W']]
R06260_4	[['YNR030W'], ['YNR030W']]
R00472_1	[['YIR031C'], ['YNL117W'], ['YIR031C'], ['YNL117W']]
R00472_2	[['YIR031C'], ['YNL117W'], ['YIR031C'], ['YNL117W']]
R04427_1	[['YML008C'], ['YML008C']]
R04427_2	[['YML008C'], ['YML008C']]
R04427_3	[['YML008C'], ['YML008C']]
R04427_4	[['YML008C'], ['YML008C']]
R00127_1	[['YDL166C'], ['YDL166C']]
R00127_2	[['YDR226W'], ['YER170W'], ['YDR226W'], ['YER170W']]
R00127_3	[['YDL166C'], ['YDR226W'], ['YER170W'], ['YDR226W'], ['YER170W'], ['YDL166C']]
R00127_4	[['YDR226W'], ['YER170W'], ['YDR226W'], ['YER170W']]
R01466_1	[['YCR053W'], ['YCR053W']]
R01466_2	[['YCR053W'], ['YCR053W']]
R00258_1	[['YDR111C'], ['YDR111C']]
R00258_2	[['YDR111C'], ['YDR111C']]
R00258_3	[['YLR089C'], ['YLR089C']]
R03936_1	[['YLR231C'], ['YLR231C']]
R03936_2	[['YLR231C'], ['YLR231C']]
R10712_1	[['YPL214C'], ['YPL214C']]
R07324_1	[['YJL153C'], ['YJL153C']]
R01068_1	[['YKL060C'], ['YKL060C']]
R01068_2	[['YKL060C'], ['YKL060C']]
R02668_1	[['YLR231C'], ['YLR231C']]
R02668_2	[['YLR231C'], ['YLR231C']]
R07389_1	[['YNL130C'], ['YNL130C']]
R07389_2	[['YNL130C'], ['YNL130C']]
R07389_3	[['YNL130C'], ['YNL130C']]
R07389_4	[['YNL130C'], ['YNL130C']]
R07389_5	[['YNL130C'], ['YNL130C']]
R03504_1	[['YNL256W'], ['YNL256W']]
R03504_2	[['YNL256W'], ['YNL256W']]
R03504_3	[['YNL256W'], ['YNL256W']]
R00238_1	[['YIL160C'], ['YIL160C']]
R00238_2	[['YIL160C'], ['YIL160C']]
R00238_3	[['YPL028W'], ['YPL028W']]
R00238_4	[['YIL160C'], ['YPL028W'], ['YPL028W'], ['YIL160C']]
R00238_5	[['YPL028W'], ['YPL028W']]
R04770_1	[['YAL012W'], ['YAL012W']]
R04770_2	[['YAL012W'], ['YAL012W']]
R01558_1	[['YBR222C'], ['YBR222C']]
R01558_2	[['YBR222C'], ['YBR222C']]
R02874_1	[['YGR175C'], ['YGR175C']]
R02874_2	[['YGR175C'], ['YGR175C']]
R02874_3	[['YGR175C'], ['YGR175C']]
R02874_4	[['YGR175C'], ['YGR175C']]
R04424_1	[['YPR002W'], ['YPR002W']]
R04424_2	[['YPR002W'], ['YPR002W']]
R04424_3	[['YPR002W'], ['YPR002W']]
R09737_1	[['YML110C'], ['YML110C']]
R09737_2	[['YML110C'], ['YML110C']]
R00139_1	[['YKL067W'], ['YKL067W']]
R00139_2	[['YKL067W'], ['YKL067W']]
R00139_3	[['YKL067W'], ['YKL067W']]
R03223_1	[['YPL214C'], ['YPL214C']]
R00197_1	[['YDL174C'], ['YDL174C']]
R00197_2	[['YEL071W']]
R00197_3	[['YDL174C'], ['YDL174C'], ['YDL178W'], ['YEL071W']]
R10907_1	[['YNL241C'], ['YNL241C'], ['YNL241C']]
R08622_1	[['YJR148W'], ['YJR148W']]
R08622_2	[['YJR148W'], ['YJR148W']]
R08622_3	[['YHR208W'], ['YJR148W'], ['YHR208W'], ['YJR148W']]
R01059_1	[['YFL053W'], ['YML070W'], ['YFL053W'], ['YML070W']]
R07762_1	[['YCR034W'], ['YJL196C'], ['YLR372W'], ['YCR034W'], ['YJL196C'], ['YLR372W']]
R07762_2	[['YKL182W']]
R07762_3	[['YPL231W'], ['YKL182W']]
R07762_4	[['YCR034W'], ['YJL196C'], ['YLR372W'], ['YCR034W'], ['YJL196C'], ['YLR372W']]
R07762_5	[['YER061C'], ['YPL231W'], ['YER061C'], ['YKL182W']]
R03858_1	[['YIL160C'], ['YIL160C']]
R03858_2	[['YIL160C'], ['YIL160C']]
R03858_3	[['YIL160C'], ['YIL160C']]
R04968_1	[['YKL182W']]
R04968_2	[['YPL231W'], ['YPL231W'], ['YKL182W']]
R04968_3	[['YER061C'], ['YPL231W'], ['YER061C'], ['YPL231W'], ['YKL182W']]
R00926_1	[['YAL054C'], ['YLR153C'], ['YAL054C'], ['YLR153C']]
R00926_2	[['YAL054C'], ['YAL054C']]
R00926_3	[['YAL054C'], ['YLR153C'], ['YAL054C'], ['YLR153C']]
R00926_4	[['YAL054C'], ['YAL054C']]
R01512_1	[['YCR012W'], ['YCR012W']]
R01512_2	[['YCR012W'], ['YCR012W']]
R01512_3	[['YCR012W'], ['YCR012W']]
R02199_1	[['YJR148W'], ['YJR148W']]
R02199_2	[['YJR148W'], ['YJR148W']]
R02199_3	[['YHR208W'], ['YJR148W'], ['YHR208W'], ['YJR148W']]
R03416_1	[['YML059C'], ['YML059C'], ['YMR006C'], ['YMR008C'], ['YOL011W']]
R03416_2	[['YML059C'], ['YML059C']]
R03416_3	[['YML059C'], ['YML059C']]
R03416_4	[['YMR006C'], ['YMR008C'], ['YOL011W']]
R03416_5	[['YMR006C'], ['YMR008C']]
R03416_6	[['YML059C'], ['YML059C'], ['YMR008C']]
R01083_1	[['YLR359W'], ['YLR359W']]
R04922_1	[['YNL130C'], ['YNL130C']]
R04922_2	[['YNL130C'], ['YNL130C']]
R04922_3	[['YNL130C'], ['YNL130C']]
R04922_4	[['YNL130C'], ['YNL130C']]
R04922_5	[['YNL130C'], ['YNL130C']]
R02541_1	[['YER019W'], ['YER019W']]
R02541_2	[['YER019W'], ['YER019W']]
R02541_3	[['YER019W'], ['YER019W']]
R02541_4	[['YER019W'], ['YER019W']]
R02541_5	[['YER019W'], ['YER019W']]
R02541_6	[['YER019W'], ['YER019W']]
R03236_1	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03236_2	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R03236_3	[['YGR240C'], ['YMR205C'], ['YGR240C'], ['YMR205C']]
R00667_1	[['YLR438W'], ['YLR438W']]
R00667_2	[['YLR438W'], ['YLR438W']]
R00771_1	[['YBR196C'], ['YBR196C']]
R00771_2	[['YBR196C'], ['YBR196C']]
R00771_3	[['YBR196C'], ['YBR196C']]
R12403_1	[['YGR060W'], ['YGR060W']]
R12403_2	[['YGR060W'], ['YGR060W']]
R01655_1	[['YGR204W'], ['YGR204W']]
R01655_2	[['YBR084W'], ['YGR204W'], ['YBR084W'], ['YGR204W']]
R01655_3	[['YBR084W'], ['YBR084W']]
R07070_1	[['YIR038C'], ['YIR038C']]
R07070_2	[['YIR038C'], ['YIR038C']]
R07070_3	[['YIR038C'], ['YIR038C']]
R07070_4	[['YNL229C'], ['YNL229C']]
R07070_5	[['YIR038C'], ['YIR038C']]
R07070_6	[['YIR038C'], ['YIR038C']]
R07070_7	[['YIR038C'], ['YIR038C']]
R00945_1	[['YLR058C'], ['YLR058C']]
R00945_2	[['YBR263W'], ['YLR058C'], ['YLR058C'], ['YBR263W']]
R00945_3	[['YBR263W'], ['YBR263W']]
R04533_1	[['YKL182W'], ['YKL182W']]
R04533_2	[['YPL231W'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04533_3	[['YKL055C'], ['YPL231W'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04326_1	[['YDR408C'], ['YDR408C']]
R04326_2	[['YDR408C'], ['YDR408C']]
R09409_1	[['YIR038C'], ['YIR038C']]
R09409_2	[['YIR038C'], ['YIR038C']]
R09409_3	[['YIR038C'], ['YIR038C']]
R09409_4	[['YNL229C'], ['YNL229C']]
R09409_5	[['YIR038C'], ['YIR038C']]
R09409_6	[['YIR038C'], ['YIR038C']]
R09409_7	[['YIR038C'], ['YIR038C']]
R03245_1	[['YMR220W'], ['YMR220W']]
R03245_2	[['YMR220W'], ['YMR220W']]
R03245_3	[['YMR220W'], ['YMR220W']]
R10242_1	[['YIL049W'], ['YIL049W'], ['YIL049W']]
R10242_2	[['YIL049W'], ['YIL049W'], ['YIL049W']]
R10242_3	[['YIL049W'], ['YIL049W'], ['YIL049W']]
R00094_1	[['YPL091W'], ['YPL091W'], ['YPL091W']]
R00094_2	[['YPL091W'], ['YPL091W'], ['YPL091W']]
R00094_3	[['YPL091W'], ['YPL091W'], ['YPL091W']]
R05979_1	[['YGL027C'], ['YGL027C']]
R05979_2	[['YGL027C'], ['YGL027C']]
R05979_3	[['YGL027C'], ['YGL027C']]
R01867_1	[['YKL216W'], ['YKL216W']]
R04420_1	[['YPR118W'], ['YPR118W']]
R04420_2	[['YPR118W'], ['YPR118W']]
R04640_1	[['YIL020C'], ['YIL020C']]
R04640_2	[['YIL020C'], ['YIL020C']]
R04726_1	[['YKL182W']]
R04726_2	[['YPL231W'], ['YPL231W'], ['YKL182W']]
R04726_3	[['YER061C'], ['YPL231W'], ['YPL231W'], ['YER061C'], ['YKL182W']]
R05071_1	[['YLR355C'], ['YLR355C']]
R05071_2	[['YLR355C'], ['YLR355C']]
R02110_1	[['YEL011W'], ['YEL011W']]
R03989_1	[['YBR026C'], ['YBR026C'], ['YBR026C']]
R11896_1	[['YBR252W'], ['YBR252W']]
R11896_2	[['YBR252W'], ['YBR252W']]
R07950_1	[['YGL205W'], ['YGL205W']]
R07950_2	[['YGL205W'], ['YGL205W']]
R04509_1	[['YOL055C'], ['YPL258C'], ['YPL258C'], ['YOL055C']]
R00341_1	[['YKR097W'], ['YKR097W']]
R09993_1	[['YOL055C'], ['YPL258C'], ['YOL055C'], ['YPL258C']]
R05801_1	[['YDR173C'], ['YDR173C']]
R05801_2	[['YDR173C'], ['YDR173C']]
R00968_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00968_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R02740_1	[['YBR196C'], ['YBR196C']]
R02740_2	[['YBR196C'], ['YBR196C']]
R02740_3	[['YBR196C'], ['YBR196C']]
R01126	[['YOR155C'], ['YOR155C']]
R04946_1	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R04946_2	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R07456_1	[['YFL060C'], ['YFL059W'], ['YMR095C'], ['YMR096W'], ['YNL334C'], ['YNL333W'], ['YMR095C'], ['YMR095C', 'YMR096W'], ['YFL059W'], ['YMR096W'], ['YNL333W'], ['YFL060C'], ['YNL334C']]
R04325_1	[['YDR408C'], ['YDR408C']]
R04325_2	[['YDR408C'], ['YDR408C']]
R04930_1	[['YAL012W'], ['YAL012W']]
R04930_2	[['YAL012W'], ['YAL012W']]
R04440_1	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R04440_2	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R00762_1	[['YLR377C'], ['YLR377C']]
R08178_1	[['YJR019C'], ['YJR019C']]
R08178_2	[['YJR019C'], ['YJR019C']]
R08178_3	[['YJR019C'], ['YJR019C']]
R01070_1	[['YKL060C'], ['YKL060C']]
R01070_2	[['YKL060C'], ['YKL060C']]
R03222_1	[['YER014W'], ['YER014W']]
R03222_2	[['YER014W'], ['YER014W']]
R03051_1	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R03051_2	[['YLR355C'], ['YLR355C'], ['YLR355C']]
R10685_1	[['YGR144W'], ['YGR144W'], ['YGR144W']]
R10685_2	[['YGR144W'], ['YGR144W'], ['YGR144W']]
R02508_1	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R02508_2	[['YJR130C'], ['YLL058W'], ['YML082W'], ['YJR130C'], ['YLL058W'], ['YML082W']]
R01773_1	[['YJR139C'], ['YJR139C'], ['YJR139C']]
R01773_2	[['YJR139C'], ['YJR139C'], ['YJR139C']]
R04936_1	[['YER043C'], ['YER043C']]
R03968_1	[['YGL009C'], ['YGL009C']]
R01575_1	[['YBR149W'], ['YBR149W']]
R08174_1	[['YJR019C'], ['YJR019C']]
R08174_2	[['YOR377W']]
R08174_3	[['YOR377W']]
R08174_4	[['YJR019C'], ['YJR019C']]
R08174_5	[['YOR377W']]
R08174_6	[['YJR019C'], ['YJR019C']]
R00692_1	[['YHR137W'], ['YHR137W']]
R00692_2	[['YHR137W'], ['YHR137W']]
R09375	[['YBR153W'], ['YBR153W'], ['YBR153W']]
R02300_1	[['YDR019C'], ['YDR019C']]
R09450_1	[['YJR019C'], ['YJR019C']]
R09450_2	[['YJR019C'], ['YJR019C']]
R09450_3	[['YJR019C'], ['YJR019C']]
R10951_1	[['YFR019W'], ['YFR019W']]
R10951_2	[['YFR019W'], ['YFR019W']]
R10951_3	[['YFR019W'], ['YFR019W']]
R00348_1	[['YLR351C'], ['YLR351C']]
R00348_2	[['YLR351C'], ['YLR351C']]
R00261_1	[['YMR250W'], ['YMR250W']]
R02670_1	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R02670_2	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R02670_3	[['YDR256C'], ['YGR088W'], ['YDR256C'], ['YGR088W']]
R04321_1	[['YNL130C'], ['YNL130C']]
R04321_2	[['YNL130C'], ['YNL130C']]
R04321_3	[['YNL130C'], ['YNL130C']]
R04321_4	[['YNL130C'], ['YNL130C']]
R04321_5	[['YNL130C'], ['YNL130C']]
R02315_1	[['YNR050C'], ['YNR050C'], ['YNR050C']]
R02315_2	[['YNR050C'], ['YNR050C'], ['YNR050C']]
R02101_1	[['YOR074C'], ['YOR074C']]
R02101_2	[['YOR074C'], ['YOR074C']]
R02101_3	[['YOR074C'], ['YOR074C']]
R04673_1	[['YCL009C'], ['YMR108W'], ['YMR108W'], ['YCL009C']]
R04673_2	[['YCL009C'], ['YMR108W'], ['YMR108W'], ['YCL009C']]
R00967_1	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00967_2	[['YDR020C'], ['YNR012W'], ['YDR020C'], ['YNR012W']]
R00588_1	[['YFL030W'], ['YFL030W']]
R00588_2	[['YFL030W'], ['YFL030W']]
R00588_3	[['YFL030W'], ['YFL030W']]
R04457_1	[['YOL143C'], ['YOL143C']]
R04457_2	[['YOL143C'], ['YOL143C']]
R04457_3	[['YOL143C'], ['YOL143C']]
R03313_1	[['YOR323C'], ['YOR323C'], ['YOR323C']]
R03313_2	[['YOR323C'], ['YOR323C'], ['YOR323C']]
R03313_3	[['YOR323C'], ['YOR323C'], ['YOR323C']]
R06917_1	[['YBR145W'], ['YOL086C'], ['YBR145W'], ['YBR145W'], ['YOL086C'], ['YOL086C']]
R06917_2	[['YOL086C'], ['YOL086C'], ['YOL086C']]
R06917_3	[['YBR145W'], ['YDL168W'], ['YGL256W'], ['YMR083W'], ['YMR303C'], ['YOL086C'], ['YDL168W'], ['YDL168W'], ['YBR145W'], ['YBR145W'], ['YMR083W'], ['YMR083W'], ['YMR303C'], ['YMR303C'], ['YOL086C'], ['YOL086C'], ['YGL256W'], ['YGL256W']]
R06917_4	[['YDL168W'], ['YGL256W'], ['YMR083W'], ['YDL168W'], ['YDL168W'], ['YMR083W'], ['YMR083W'], ['YGL256W'], ['YGL256W']]
R04566_1	[['YKL182W'], ['YKL182W']]
R04566_2	[['YPL231W'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R04566_3	[['YKL055C'], ['YPL231W'], ['YKL055C'], ['YKL055C'], ['YPL231W'], ['YPL231W'], ['YKL182W'], ['YKL182W']]
R00122_1	[['YER005W'], ['YER005W']]
R00122_2	[['YER005W'], ['YER005W']]
R00122_3	[['YER005W'], ['YER005W']]
R01936_1	[['YIL094C'], ['YIL094C']]
R01290_1	[['YGR155W'], ['YGR155W']]
R01290_2	[['YGR155W'], ['YGR155W']]
R03970_1	[['YLR299W'], ['YLR299W']]
R03970_2	[['YLR299W'], ['YLR299W']]
R03970_3	[['YLR299W'], ['YLR299W']]
R02408_1	[['YFR055W'], ['YGL184C'], ['YFR055W'], ['YGL184C']]
