MetaCycId	NcbiId	Uniprot	Accessions	Names	Product	Product_types
|BBSD|			[]	['bbsD']	['|MONOMER-690|']	[]
|JGI-834247|			[]	['estExt_fgenesh4_pm.C_LG_XII0129', 'COMT1']	['|834247-MONOMER|']	[]
|EG11371|			['b2560', 'ECK2558']	['pgpC', 'ECK2558', 'b2560', 'yfhB']	['|EG11371-MONOMER|']	[]
|EG10436|			['b4174', 'ECK4170']	['hslY', 'ECK4170', 'hflK', 'hflA', 'b4174']	['|EG10436-MONOMER|']	[]
|REUT_A1589|	3609647		[]	['tcpD']	['|REUT_A1589-MONOMER|']	[]
|G-9931|			[]	['pgi', 'fruI']	['|MONOMER-13041|']	['|ENZYME|']
|G-10814|			[]	['ntpL', 'ntpF']	['|MONOMER-14151|']	[]
|YJR117W|			['YJR117W']	['YJR117W', 'AFC1', 'STE24']	['|YJR117W-MONOMER|']	[]
|AT2G45970|			[]	['At2g45970', 'lacerata', 'lcr', 'CYP86A8']	['|AT2G45970-MONOMER|']	['|ENZYME|']
|G-44193|			[]	['nifQ']	['|MONOMER-19488|']	[]
|EG10285|			['b4079', 'ECK4072']	['chlF', 'b4079', 'fdhF', 'ECK4072']	['|FORMATEDEHYDROGH-MONOMER|']	[]
|G-12309|			[]	['CLO1', 'PXG1', 'ATS1']	['|MONOMER-15999|']	[]
|G-58869|			[]	['rifM']	['|MONOMER-20723|']	[]
|G1G01-443|	1044121		['PP_0406']	['PP_0406', 'murU']	['|G1G01-443-MONOMER|']	[]
|G-9944|			[]	['zwf']	['|MONOMER-13060|']	[]
|G185E-5327|			['Rv1159']	['Rv1159', 'pimE']	['|G185E-5327-MONOMER|']	[]
|G-63080|			[]	['pedN']	['|MONOMER-20820|']	[]
|G-15199|	1045081		[]	['PP_2216']	['|MONOMER-17424|']	[]
|G-15539|	66422		[]	['Dctpp1']	['|MONOMER-17900|']	[]
|G3O-33989|			['YPL083C']	['SEN54', 'LPF3C', 'YPL083C']	['|G3O-33989-MONOMER|']	[]
|G-80461|			[]	['picA3']	['|MONOMER-20933|']	[]
|AT2G41510|			[]	['CKX1', 'cytokinin oxidase1']	['|AT2G41510-MONOMER|']	['|ENZYME|']
|EG10478|			['b2721', 'ECK2716']	['hycE', 'b2721', 'hevE', 'ECK2716']	['|HYCELARGE-MONOMER|']	[]
|G-10136|			[]	['tmd']	['|MONOMER-13313|']	['|ENZYME|']
|MGI:3027917|			[]	['Enpp7']	['|MGI:3027917-MONOMER|']	[]
|G-11644|	2661346		['BB3894']	['BB3894', 'alcB']	['|MONOMER-15214|']	[]
|EG11228|			['b1475', 'ECK1469']	['ECK1469', 'b1475', 'fdnH']	['|FDNH-MONOMER|']	[]
|G-34547|			[]	['lmbR']	['|MONOMER-18839|']	[]
|G-14818|			[]	['citF']	['|MONOMER-16998|']	[]
|G-11250|			[]	['amnC']	['|MONOMER-14741|']	[]
|G-12496|	2613212		['VC_2290']	['nqrF', 'VC_2290']	['|MONOMER-16202|']	[]
|YLR038C|			[]	['COX12']	['|YLR038C-MONOMER|']	[]
|G-15014|			[]	['nmcS', 'nemB', 'neoS', 'neo6', 'neoB']	['|MONOMER-17227|']	[]
|G-15029|	1092150		['Mb2956']	['Mb2956', 'ppsA']	['|MONOMER-17242|']	[]
|G-15484|			[]	['MOMT1']	['|MONOMER-17828|']	[]
|G7627|			['b3114', 'ECK3103']	['ECK3103', 'b3114', 'tdcE', 'yhaS']	['|KETOBUTFORMLY-MONOMER|', '|KETOBUTFORMLY-INACT-MONOMER|']	[]
|G-27177|			[]	['lhpI']	['|MONOMER-18703|']	[]
|G-10985|			[]	['benB']	['|MONOMER-14399|']	[]
|HS02935|	2645		[]	['MODY2', 'GLK', 'HXKP', 'NIDDM', 'GK', 'HKIV', 'HK4', 'GCK']	['|HS02935-MONOMER|']	[]
|Q0250|			[]	['cytochrome c oxidase', 'COX2', 'OXII', 'OXI1']	['|Q0250-MONOMER|']	[]
|G-15210|			[]	['ScOMT1']	['|MONOMER-17439|']	[]
|G-15972|	1483680		[]	['AF_0464']	['|MONOMER-17978|']	[]
|G-44666|			[]	['mnaA']	['|MONOMER-19966|']	[]
|G-11723|			[]	['pvdI']	['|MONOMER-15311|']	[]
|G-43783|			[]	['andM']	['|MONOMER-19041|']	[]
|G-11050|			[]	['SLD']	['|MONOMER-14475|']	[]
|G-9033|	3718330		[]	['hemE']	['|MONOMER-11600|']	['|ENZYME|']
|EG10475|			['b2724', 'ECK2719']	['ECK2719', 'hevB', 'hycB', 'b2724']	['|HYCBSMALL-MONOMER|']	[]
|G-10068|			[]	['cbiC']	['|MONOMER-13227|']	['|ENZYME|']
|G-12750|			[]	['vnfG']	['|MONOMER-16483|']	[]
|G-17778|	916152		['ECs4014', 'Z4488']	['ECs4014', 'agaF', 'Z4488']	['|MONOMER-18274|']	[]
|G-34542|	14511399		['SMWW4_v1c10920']	['pigM', 'SMWW4_v1c10920']	['|MONOMER-18834|']	[]
|EG10816|			['b3750', 'ECK3744']	['ECK3744', 'b3750', 'rbsP', 'rbsT', 'rbsC']	['|RBSC-MONOMER|']	[]
|G6135|			['b0260', 'ECK0262']	['ykfD', 'b0260', 'mmuP', 'ECK0262']	['|B0260-MONOMER|']	[]
|G-14667|			[]	['AN2', 'Cpps2']	['|MONOMER-16842|']	[]
|G-44734|			[]	['tun1', 'tunA']	['|MONOMER-20034|']	[]
|G-44152|			[]	['zmaQ']	['|MONOMER-19444|']	[]
|AT1G48320|		Q9SX65	[]	['DHNAT1']	['|AT1G48320-MONOMER|']	[]
|G-11076|	114711		[]	['Gne', 'Glcne']	['|MONOMER-14506|']	[]
|G-9768|			[]	['CYP720B1', 'PtAO']	['|MONOMER-12739|']	['|ENZYME|']
|EG11169|			['b3062', 'ECK3052']	['b3062', 'ECK3052', 'ygjB', 'ttdB']	['|TTDB-MONOMER|']	[]
|G-63062|			[]	['TPS1']	['|MONOMER-20802|']	[]
|HS07446|	54904		[]	['WHSC1L1', 'NSD3', 'DC28']	['|HS07446-MONOMER|']	[]
|G-12143|			['Psyr2589']	['acsA', 'Psyr2589']	['|MONOMER-15813|']	[]
|G-11266|			[]	['cbdA']	['|MONOMER-14763|']	[]
|HS17108|			[]	['DHFRL1', 'DHFRP4']	['|ENSG00000178700-MONOMER|']	[]
|G-38|			[]	['ALDM', 'ALDH2']	['|MONOMER66-302|']	['|ENZYME|']
|GMETA-14680|	1211736		['SAV7469']	['SAV7469', 'cyp28']	['|MONOMERMETA-16855|']	[]
|G3O-29917|	851973		['YDR367W']	['YDR367W', 'KEI1']	['|G3O-29917-MONOMER|']	[]
|HS03358|	506		[]	['ATP5B', 'ATPSB', 'ATPMB']	['|HS03358-MONOMER|']	[]
|HS10617|	27235		[]	['COQ2', 'CL640']	['|ENSG00000173085-MONOMER|']	[]
|G-15440|			[]	['MT2', 'OMT2']	['|MONOMER-17770|']	[]
|EG10803|			['b1854', 'ECK1855']	['ECK1855', 'pykA', 'b1854']	['|PKII-MONOMER|']	[]
|G-372|			[]	['mer']	['|MERMBARK-MONOMER|']	[]
|YLR153C|			[]	['ACS2']	['|YLR153C-MONOMER|']	[]
|G-55158|	878274		['PA2302']	['ambE', 'PA2302']	['|MONOMER-20273|']	[]
|EG10733|			['b0400', 'ECK0394']	['R1pho', 'nmpB', 'phoR', 'phoR1', 'ECK0394', 'b0400']	['|PHOR-MONOMER|']	[]
|G-80541|	884936		['CT_193']	['tgt', 'CT_193']	['|MONOMER-21021|']	[]
|G-43975|			['AFE_0269']	['AFE_0269', 'sdo']	['|MONOMER-15072|']	[]
|G-58130|			[]	['crtI']	['|MONOMER-20342|']	[]
|G-10336|			[]	['ipuE']	['|MONOMER-13565|']	['|ENZYME|']
|AT1G79460|	AT1G79460		[]	['KS1', 'GA2']	['|AT1G79460-MONOMER|']	['|ENZYME|']
|G-9709|			[]	['frhA']	['|MONOMER-12647|']	['|ENZYME|']
|G-44166|	1495180		['PAB2159', 'PYRAB02890']	['taw3-2', 'PAB2159', 'PYRAB02890']	['|MONOMER-19458|']	[]
|G-44608|	3234730		['TK0475']	['TK0475', 'hps-phi']	['|MONOMER-19906|']	[]
|EG10330|			['b4154', 'ECK4150']	['ECK4150', 'b4154', 'frdA']	['|FUM-FLAVO|']	[]
|HS08520|	80308		[]	['PP591', 'FLAD1']	['|HS08520-MONOMER|']	[]
|G-44092|			[]	['CYP84A4', 'At5g04330']	['|MONOMER-19383|']	[]
|G-222|			[]	['Tm_0688', 'gap']	['|MONOMER-401|']	[]
|YLR328W|	851039		[]	['NMA1']	['|YLR328W-MONOMER|']	['|ENZYME|']
|G-15986|			[]	['UGT5']	['|MONOMER-17994|']	[]
|G-11782|			[]	['falcipain-2']	['|MONOMER-15378|']	[]
|G-11675|			[]	['HMT1']	['|MONOMER-15250|']	[]
|G-17823|	3882421		['SYN_01654', 'SYNAS_30260']	['SYNAS_30260', 'SYN_01654', 'bamA']	['|MONOMER-18322|']	[]
|G-9091|			[]	['bfmBB']	['|MONOMER-11686|']	[]
|G-10775|			[]	['rifD']	['|MONOMER-14100|']	['|ENZYME|']
|G-44566|			[]	['bmoZ']	['|MONOMER-19858|']	[]
|EG50010|			['b0356', 'ECK0353']	['b0356', 'frmA', 'adhC', 'ECK0353']	['|ADHC-MONOMER|']	[]
|G-2682|			[]	['tauX']	['|MONOMER-3642|']	['|ENZYME|']
|G-80665|			['ATORI0001_1348']	['pntC', 'ATORI0001_1348']	['|MONOMER-21149|']	[]
|G-58810|			[]	['iem']	['|MONOMER-20664|']	[]
|G-14661|	1210627		['SAV_2991']	['SAV_2991', 'ptlH']	['|MONOMER-16835|']	[]
|EG10640|			['b1227', 'ECK1221']	['ECK1221', 'b1227', 'chlI', 'narI']	['|NARI-MONOMER|']	[]
|EG10302|			['b0150', 'ECK0149']	['b0150', 'fhuA', 'ECK0149', 'T1', 'tonA', 'T5rec']	['|EG10302-MONOMER|']	[]
|G-43868|			[]	['npdH']	['|MONOMER-19139|']	[]
|HS03761|			[]	['LUCA3', 'HYAL3']	['|ENSG00000114366-MONOMER|']	[]
|AT5G47770|	FPS1		[]	['FPS1']	['|AT5G47770-MONOMER|']	['|ENZYME|']
|G12WB-675|	4916201		['CD630_05630']	['CD630_05630', 'cueH']	['|G12WB-675-MONOMER|']	[]
|G-15456|			[]	['PFLA', 'PFL-AE', 'PFLA1']	['|MONOMER-17783|']	[]
|AT5G60600|	CLB4		[]	['ISPG', 'GcpE', 'CLB4']	['|AT5G60600-MONOMER|']	['|ENZYME|']
|EG10357|			['b4122', 'ECK4115']	['ECK4115', 'fumB', 'b4122']	['|FUMB-MONOMER|']	[]
|G-10608|	952328		[]	['slr0090']	['|MONOMER-13901|']	['|ENZYME|']
|G-80564|			['EFMMH594_12992']	['tyrDC', 'EFMMH594_12992']	['|MONOMER-21044|']	[]
|HS06936|	90353		[]	['NCS6', 'ATPBD3', 'CTU1']	['|ENSG00000142544-MONOMER|']	[]
|G-44746|			[]	['chiP']	['|MONOMER-20046|']	[]
|YJL130C|			['YJL130C']	['YJL130C', 'URA2']	['|YJL130C-MONOMER|']	[]
|HS08711|	4697		[]	['MLRQ', 'NDUFA4']	['|HS08711-MONOMER|']	[]
|G-17867|			[]	['mycF']	['|MONOMER-18368|']	[]
|HS03094|	443		[]	['ASPA', 'ACY2', 'ASP']	['|HS03094-MONOMER|']	[]
|G-12189|			[]	['Csal_1770', 'slcC']	['|MONOMER-15867|']	[]
|G-10829|	3723477		[]	['acoB']	['|MONOMER-14176|']	[]
|G18C3-374|			['100750253']	['100750253', 'Solyc09g009040', 'C14-R']	['|MONOMER18C3-395|']	[]
|EG10804|			['b1676', 'ECK1672']	['pykF', 'b1676', 'ECK1672']	['|PKI-MONOMER|']	[]
|AT1G64660|			[]	['AT1G64660', 'AtMGL']	['|AT1G64660-MONOMER|']	['|ENZYME|']
|AT2G05830|		A8MRP9	['AT2G05830']	['AT2G05830', 'MTI1']	['|AT2G05830-MONOMER|']	[]
|G-12564|			[]	['cgtB']	['|MONOMER-16283|']	[]
|EG10548|			['b0027', 'ECK0028']	['ECK0028', 'lsp', 'lspA', 'b0027']	['|EG10548-MONOMER|']	[]
|G-1842|			[]	['ntnM']	['|MONOMER-2662|']	['|ENZYME|']
|G-9216|			[]	['CYP93B2']	['|MONOMER-11863|']	['|ENZYME|']
|G-15233|			[]	['UGT76G1']	['|MONOMER-17485|']	[]
|G-12232|	1475190		[]	['MA_3297']	['|MONOMER-15915|']	[]
|G-336|			[]	['mcrB']	['|MCRBMAUTO-MONOMER|']	['|ENZYME|']
|G185E-6303|	888460		['Rv2097c']	['pafA', 'Rv2097c']	['|G185E-6303-MONOMER|']	[]
|G-11537|	24813		[]	['Tat']	['|MONOMER-15101|']	[]
|G-9723|			[]	['echF']	['|MONOMER-12662|']	['|ENZYME|']
|G18NG-10731|	1019142		['cg1310']	['Cgl1159', 'NCgl1112', 'cg1310']	['|G18NG-10731-MONOMER|']	[]
|EG10331|			['b4153', 'ECK4149']	['ECK4149', 'frdB', 'b4153']	['|FUM-FE-S|']	[]
|YLR180W|			[]	['sam1']	['|YLR180W-MONOMER|']	[]
|G-15367|			[]	['vorB']	['|MONOMER-17654|']	[]
|G-10398|			[]	['AADC2']	['|MONOMER-13642|']	[]
|AT2G29390|			['AT2G29390']	['AT2G29390', 'SMO2-1']	['|AT2G29390-MONOMER|']	[]
|G-17876|			[]	['tylGIII']	['|MONOMER-18377|']	[]
|G-10055|			[]	['cobT']	['|MONOMER-13214|']	['|ENZYME|']
|G-17793|			[]	['4CL2']	['|MONOMER-18289|']	[]
|G-10006|			[]	['gluN']	['|MONOMER-13158|']	['|ENZYME|']
|AT2G44990|	819107		[]	['CCD7', 'At2G44990']	['|AT2G44990-MONOMER|']	[]
|AT2G30750|			['AT2G30750.1']	['AT2G30750.1', 'CYP71A12']	['|AT2G30750-MONOMER|']	[]
|G-17689|			[]	['dnrG']	['|MONOMER-18178|']	[]
|EG10701|			['b0903', 'ECK0894']	['b0903', 'pfl', 'ECK0894', 'pflB']	['|PYRUVFORMLY-MONOMER|']	[]
|G-63001|			[]	['cxmC']	['|MONOMER-20744|']	[]
|G-14839|			[]	['mgdB']	['|MONOMER-17031|']	[]
|HS11459|	7054		[]	['TYH', 'TH']	['|ENSG00000180176-MONOMER|']	['|ENZYME|']
|G-80536|			['Saci_2263']	['Saci_2263', 'soxM']	['|MONOMER-21016|']	[]
|EG10406|			['b3653', 'ECK3643']	['gltC', 'ECK3643', 'b3653', 'gltS']	['|GLTS-MONOMER|']	[]
|EG11035|			['b0411', 'ECK0405']	['b0411', 'tsx', 'nupA', 'T6rec', 'ECK0405']	['|EG11035-MONOMER|']	[]
|AT3G22200-LER|			[]	['AtGABA-T', 'POP2']	['|AT3G22200-LER-MONOMER|']	['|ENZYME|']
|G-255|			[]	['nosZ']	['|MONOMER-243|']	['|ENZYME|']
|G-12050|	3473288		['Saci_0757']	['cpdS', 'uppS', 'Saci_0757']	['|MONOMER-15683|']	[]
|HS16149|	84153		[]	['RNASEH2C', 'AYP1']	['|HS16149-MONOMER|']	[]
|G-44581|	880660		['PA0998']	['pqsC', 'PA0998']	['|MONOMER-19873|']	[]
|G-11580|			[]	['nokD']	['|MONOMER-15141|']	[]
|EG10031|			['b1241', 'ECK1235']	['b1241', 'ana', 'adhC', 'ECK1235', 'adhE']	['|ADHE-MONOMER|']	[]
|G-43996|	8925953		['HVO_1528']	['aglI', 'HVO_1528']	['|MONOMER-19285|']	[]
|G-12636|	AAZ69134		[]	['echD']	['|MONOMER-16367|']	[]
|G-34520|	3832995		[]	['metF']	['|MONOMER-18812|']	[]
|HS00008|	1734		[]	['ITDI2', 'DIO2', 'TXDI2']	['|HS00008-MONOMER|']	[]
|AT1G34120|	840311		['AT1G34120']	['AT1G34120', 'IP5P1']	['|AT1G34120-MONOMER|']	[]
|G-80682|			['TZ53_25065']	['pudmA', 'TZ53_25065']	['|MONOMER-21166|']	[]
|G-62988|			[]	['stvP5']	['|MONOMER-20731|']	[]
|G-12161|			[]	['mnxG']	['|MONOMER-15835|']	[]
|G-236|	AAC02685		['TM_1425']	['hydB', 'TM_1425']	['|MONOMER-262|']	[]
|G-15025|			[]	['neoN', 'Neo-18', 'neoB']	['|MONOMER-17238|']	[]
|G-55056|			['MMP1155']	['hdrB1', 'MMP1155']	['|MONOMER-20166|']	[]
|EG10480|			['b2719', 'ECK2714']	['ECK2714', 'hevG', 'hycG', 'b2719']	['|HYCG-MONOMER|']	[]
|G-15257|			[]	['AB518003']	['|MONOMER-17535|']	[]
|G185E-6485|			['rv2268c']	['cyp128', 'rv2268c']	['|G185E-6485-MONOMER|']	[]
|G-14632|			[]	['cod1']	['|MONOMER-16793|']	[]
|EG10298|			['b0589', 'ECK0582']	['ECK0582', 'fepG', 'b0589']	['|FEPG-MONOMER|']	[]
|G-9826|			[]	['f-<i>E</i>&alpha;bis', 'ag1']	['|MONOMER-12817|']	[]
|G-9446|			[]	['atlB']	['|MONOMER-12216|']	[]
|HS07693|			[]	['hCG_23090', 'PIP4K2A', 'PIP5K2A', 'PIP5KII-alpha']	['|HS07693-MONOMER|']	[]
|G-14564|			[]	['prnC']	['|MONOMER-16707|']	[]
|MGI:108074|			[]	['Sptlc2', 'Lcb2']	['|MGI:108074-MONOMER|']	[]
|G-18090|			[]	['MASL1']	['|MONOMER-18625|']	[]
|AT5G50600|			[]	['HSD1']	['|AT5G50600-MONOMER|']	[]
|G-17731|			[]	['EU346737']	['|MONOMER-18221|']	[]
|G592|			['b1380', 'ECK1377']	['b1380', 'htpH', 'hslF', 'hslI', 'ECK1377', 'ldhA']	['|DLACTDEHYDROGNAD-MONOMER|']	[]
|G-9467|			[]	['mtqB']	['|MONOMER-12245|']	[]
|G-9607|			[]	['dsvB']	['|MONOMER-12512|']	['|ENZYME|']
|G-80514|	31490071		['RCAP_rcc01158']	['ccoO', 'RCAP_rcc01158']	['|MONOMER-20997|']	[]
|G185E-7536|			['Rv3262']	['Rv3262', 'fbiB']	['|G185E-7536-MONOMER|']	[]
|G-58146|	1007574		['CT1987']	['CT1987', 'cruC']	['|MONOMER-20358|']	[]
|G-80592|			[]	['clbI']	['|MONOMER-21074|']	[]
|G-55173|			[]	['Aequorin-1']	['|MONOMER-20288|']	[]
|G-58855|			[]	['aurB']	['|MONOMER-20709|']	[]
|G-11072|			[]	['HMA1']	['|MONOMER-14502|']	[]
|G-14983|			[]	['leu1']	['|MONOMER-17191|']	[]
|HS01985|			[]	['PISD', 'DKFZP566G2246', 'DJ858B16', 'PSSC']	['|MONOMER-14902|', '|MONOMER-14901|', '|HS01985-MONOMER|']	[]
|EG10358|			['b1611', 'ECK1606']	['fumC', 'ECK1606', 'b1611']	['|FUMC-MONOMER|']	[]
|G-34624|	5301190		[]	['lgaB', 'bvu0220']	['|MONOMER-18915|']	[]
|G-44398|			['SHJG_0272']	['SHJG_0272', 'valN']	['|MONOMER-19693|']	[]
|G-43842|			[]	['ramA']	['|MONOMER-19109|']	[]
|G-43863|			[]	['PDA6-1', 'CYP57A2']	['|MONOMER-19131|']	[]
|EG10224|			['b4042', 'ECK4034']	['b4042', 'ECK4034', 'dgkA']	['|DIACYLGLYKIN-MONOMER|']	[]
|EG10067|	944844		['b0273', 'ECK0274']	['b0273', 'ECK0274', 'argF']	['|CHAINF-MONOMER|']	[]
|G-15122|			[]	['pglC']	['|MONOMER-17337|']	[]
|G-12667|			[]	['mbhC']	['|MONOMER-16388|']	[]
|G-58730|			[]	['mmpD']	['|MONOMER-20573|']	[]
|YIL160C|			[]	['POT1', 'acetyl-CoA C-acyltransferase', 'POX3', 'FOX3']	['|YIL160C-MONOMER|']	[]
|G18C3-399|			[]	['16DOX', 'Sotub07g016570.1.1']	['|MONOMER18C3-420|']	[]
|G-12090|	3480778		['PFL_0185']	['PFL_0185', 'gabD']	['|MONOMER-15736|']	[]
|G-3206|			[]	['zwf']	['|MONOMER-4164|']	['|ENZYME|']
|G-10474|	5105000		[]	['Msed_0147']	['|MONOMER-13716|']	['|ENZYME|']
|AT4G26900|			[]	['HISN4', 'At-HF']	['|AT4G26900-MONOMER|']	['|ENZYME|']
|G-9182|			[]	['PF1188']	['|MONOMER-11819|']	['|ENZYME|']
|G-11797|			[]	['Dpys']	['|MONOMER-15404|']	[]
|G12WB-2408|	4915704		['CD630_22520']	['eam', 'CD630_22520', 'kamA']	['|G12WB-2408-MONOMER|']	[]
|G-10633|	880476		[]	['metZ']	['|MONOMER-13931|']	['|ENZYME|']
|G-10510|			[]	['Dnbglu2']	['|MONOMER-13779|']	['|ENZYME|']
|G-226|			[]	['porC']	['|MONOMER-425|']	[]
|HS07322|	4594		[]	['MCM', 'MUT']	['|HS07322-MONOMER|']	[]
|G-44164|			[]	['PKS4-99']	['|MONOMER-19456|']	[]
|HS06064|	84284		[]	['C1orf57', 'NTPCR']	['|HS06064-MONOMER|']	[]
|G-5301|	938695		[]	['gndA']	['|MONOMER-6842|']	['|ENZYME|']
|G185E-4594|	886291		['Rv0467']	['Rv0467', 'icl']	['|G185E-4594-MONOMER|']	[]
|MGI:1306785|			[]	['Ugdh']	['|MGI:1306785-MONOMER|']	[]
|AT3G14550|	GGPS3		[]	['GGPS3']	['|AT3G14550-MONOMER|']	['|ENZYME|']
|G7642|			['b3147', 'ECK3135']	['b3147', 'ECK3135', 'lpoA', 'yraM']	['|G7642-MONOMER|']	[]
|G-11164|	1452146		[]	["aroB'", 'MJ1249']	['|MONOMER-14595|']	[]
|G-44375|			[]	['CYP82D61']	['|MONOMER-19673|']	[]
|AT1G15080|			[]	['LPP2', 'AtLPP2', 'At1g15080']	['|MONOMER-AT1G15080|']	[]
|YKL055C|			['YKL055C']	['YKL055C', 'OAR1']	['|YKL055C-MONOMER|']	[]
|G-80456|			[]	['nirS']	['|MONOMER-20928|']	[]
|G-12467|	7136206		[]	['petA1']	['|MONOMER-16166|']	[]
|G-11553|			[]	['proH']	['|MONOMER-3243|']	[]
|G-55114|	1203875		['BC_1526']	['lit', 'BC_1526']	['|MONOMER-20222|']	[]
|EG10411|			['b2029', 'ECK2024']	['b2029', 'ECK2024', 'gnd']	['|6PGLUCONDEHYDROG-MONOMER|']	[]
|G-11342|	1478267		[]	['cbiS', 'MK1672']	['|MONOMER-14883|']	[]
|G-44491|			[]	['graF']	['|MONOMER-19787|']	[]
|G-15085|			[]	['oleT']	['|MONOMER-17298|']	[]
|MGI:1927578|			[]	['Smpd3', 'neutral sphingomyelinase 2']	['|MGI:1927578-MONOMER|']	[]
|HS03876|	33		[]	['LCAD', 'ACADL']	['|HS03876-MONOMER|']	[]
|YBR061C|			['YBR061C']	['YBR061C', 'TRM7']	['|YBR061C-MONOMER|']	[]
|G-58821|			['BN940_14036']	['BN940_14036', 'mrcD']	['|MONOMER-20674|']	[]
|G-80552|			['DSY3155']	['mtgC', 'DSY3155']	['|MONOMER-21033|']	[]
|G-15454|			[]	['HYDEF']	['|MONOMER-17780|']	[]
|G-11013|			[]	['salC']	['|MONOMER-14436|']	[]
|G-10304|			[]	['HCHL']	['|MONOMER-13534|']	[]
|G6397|			['b0767', 'ECK0756']	['ECK0756', 'ybhE', 'pgl', 'b0767']	['|6PGLUCONOLACT-MONOMER|']	[]
|HS07771|	6999		[]	['TDO', 'TDO2']	['|HS07771-MONOMER|']	[]
|G-16035|			[]	['SPLCAT1']	['|MONOMER-18042|']	[]
|G-11134|	2552279		[]	['luxS']	['|MONOMER-14563|']	[]
|G-9210|			[]	['porA']	['|MONOMER-11850|']	[]
|EG10115|			['b3722', 'ECK3715']	['ECK3715', 'bglF', 'bglS', 'b3722']	['|BGLF-MONOMER|']	[]
|G7910|			['b4297', 'ECK4286']	['yjhG', 'b4297', 'ECK4286']	['|G7910-MONOMER|']	[]
|G-44247|			[]	['tri5']	['|MONOMER-19545|']	[]
|G-14751|			[]	['cel12A']	['|MONOMER-16932|']	[]
|G-324|	25392429		['MTH_1878']	['MTH_1878', 'hdrC']	['|HDRCMAUTO-MONOMER|']	[]
|AT1G15690|			['AT1G15690']	['AVP3', 'VHP1', 'FUGU5', 'AVP-3', 'AVP1', 'AT1G15690']	['|AT1G15690-MONOMER|']	[]
|G-17703|			[]	['aknK']	['|MONOMER-18193|']	[]
|G-2002|			[]	['hpaC']	['|MONOMER-2842|']	['|ENZYME|']
|EG11221|			['b1852', 'ECK1853']	['ECK1853', 'zwf', 'b1852']	['|GLU6PDEHYDROG-MONOMER|']	[]
|AT1G04580|			[]	['AAO4']	['|AT5G04580-MONOMER|']	[]
|G-501|			[]	['cobD']	['|MONOMER-142|']	['|ENZYME|']
|G-44216|			[]	['pseB']	['|MONOMER-19512|']	[]
|G-12244|			[]	['flK']	['|MONOMER-15928|']	[]
|HS15970|	283742		[]	['FAM98B']	['|ENSG00000171262-MONOMER|']	[]
|AT1G68760|			['AT1G68760']	['NUDT1', 'AT1G68760', 'NUDX1']	['|AT1G68760-MONOMER|']	[]
|G-43922|			[]	['epi']	['|MONOMER-19203|']	[]
|HS07088|	5313		[]	['PKL', 'PKLR', 'PK1']	['|HS07088-MONOMER|']	[]
|EG11239|			['b0766', 'ECK0755']	['ECK0755', 'ybhA', 'b0766']	['|EG11239-MONOMER|']	[]
|G-12618|			[]	['PPO']	['|MONOMER-16349|']	[]
|G-9721|			[]	['echD']	['|MONOMER-12660|']	['|ENZYME|']
|G-14515|			[]	['cglA']	['|MONOMER-16657|']	[]
|EG10257|			['b1851', 'ECK1852']	['ECK1852', 'b1851', 'edd']	['|PGLUCONDEHYDRAT-MONOMER|']	[]
|G-17923|			[]	['tynA']	['|MONOMER-18431|']	[]
|YKL152C|			['YKL152C']	['YKL152C', 'GPM1']	['|YKL152C-MONOMER|']	[]
|G-15507|			[]	['AA7GT', 'GULUL']	['|MONOMER-17864|']	[]
|G6565|			['b1105', 'ECK1091']	['b1105', 'ycfM', 'ECK1091', 'lpoB']	['|G6565-MONOMER|']	[]
|G-15537|			[]	['AAE1']	['|MONOMER-17897|']	[]
|AT4G18350|	NCED2		[]	['NCED2']	['|AT4G18350-MONOMER|']	['|ENZYME|']
|G-9338|			[]	['MFP-a']	['|MONOMER-12060|']	[]
|AT1G60980|			[]	['GA20ox4']	['|AT1G60980-MONOMER|']	[]
|G-43777|			[]	['GLELO']	['|MONOMER-19036|']	[]
|G-80426|			[]	['are']	['|MONOMER-20863|']	[]
|G-12064|			[]	['aga2']	['|MONOMER-15706|']	[]
|HS02454|	79152		[]	['FA2H']	['|ENSG00000103089-MONOMER|']	[]
|EG10256|			['b1850', 'ECK1851']	['hga', 'kdgA', 'eda', 'b1850', 'kga', 'ECK1851']	['|KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER|']	[]
|HS00300|			[]	['NME1', 'NM23-H1', 'NDPKA', 'NM23']	['|ENSG00000011052-MONOMER|']	[]
|AT5G17230|			[]	['PSY']	['|AT5G17230-MONOMER|']	['|ENZYME|']
|G-9796|			[]	['5-GT']	['|MONOMER-12783|']	['|ENZYME|']
|YLL060C|			['YLL060C']	['GTT2', 'YLL060C']	['|YLL060C-MONOMER|']	[]
|G-10067|	1253551		['STM2030']	['cbiT', 'STM2030']	['|MONOMER-13226|']	[]
|G-44298|			[]	['trsA']	['|MONOMER-19596|']	[]
|G-12587|	5340043		[]	['hpxJ']	['|MONOMER-16318|']	[]
|G-10456|			[]	['CAD1-C1']	['|MONOMER-13696|']	['|ENZYME|']
|G-44579|	880721		['PA1000']	['PA1000', 'pqsE']	['|MONOMER-19871|']	[]
|G-44121|			[]	['pks4', 'bik1']	['|MONOMER-19414|']	[]
|G-43754|			[]	['pfaB']	['|MONOMER-19015|']	[]
